link,text,username,user,likes,quotes,retweets,comments
https://twitter.com/tim_cook/status/1780959025607446655#m,"Tonight’s performance by artist @benjaminkheng and producer @evanturetime at Apple Marina Bay Sands was unforgettable! The energy was electric, and it was such an incredible moment for customers and the team at a beautiful spot in Singapore!",tim_cook,Tim Cook,4066,36,401,176
https://twitter.com/tim_cook/status/1780829150426665044#m,"Sounds great, I’ll see you tomorrow!",tim_cook,Tim Cook,1680,9,143,83
https://twitter.com/tim_cook/status/1780823759970001314#m,"At Apple, we believe technology should be made for everyone. It was powerful to see students and educators at the Cerebral Palsy Alliance School Singapore using our accessibility features, like Switch Control and Live Speech, to help learn, communicate, and create.",tim_cook,Tim Cook,3726,22,346,160
https://twitter.com/tim_cook/status/1780794625994731641#m,"So happy to be back in Singapore! Brilliant photographer @leeyikkeat showed me around the beautiful Gardens by the Bay. Seeing this iconic spot through the lens of YK’s iPhone 15 Pro Max, made it even more special.",tim_cook,Tim Cook,7829,87,705,322
https://twitter.com/tim_cook/status/1780576171173851225#m,"Proud to visit our Apple Developer Academy in Jakarta to celebrate the accomplishments of the current developer class & more than 2,000 alumni. We're looking forward to opening a new Academy in Bali to support even more developers. Thank you Indonesia for a great visit!",tim_cook,Tim Cook,9356,257,1132,352
https://twitter.com/tim_cook/status/1780534601301274774#m,"The creative community in Indonesia is exciting and growing! I spent time with five content creators today - Joerdy, Bertus, Malvin, Indra, & Verren - who are sharing their passion for technology and helping inspire a new generation of creators.",tim_cook,Tim Cook,6501,147,631,282
https://twitter.com/tim_cook/status/1780489767161131136#m,iPhone Photographer Nyimas Laula introduced me to a celebrated ancient Indonesian art form today at the Wayang Museum. Thank you to all the wonderful performers!,tim_cook,Tim Cook,9065,185,891,306
https://twitter.com/tim_cook/status/1780216375870701572#m,"Halo Indonesia, apa kabar? Sate Ayam with iPhone photographer Sofyan Pratama was a perfect way to start my time in Jakarta! Looking forward to meeting even more of Indonesia’s creative community and developers while I’m here!",tim_cook,Tim Cook,19926,1421,2999,1217
https://twitter.com/tim_cook/status/1780117562300465346#m,"Hanoi Star School is a shining example how educators are incorporating iPad into the classroom in meaningful ways. Thank you Principal Nhan, educators, students & Giang Oi for letting me join your environment lesson where we learned ways we can reduce, reuse and recycle.",tim_cook,Tim Cook,3723,24,297,179
https://twitter.com/tim_cook/status/1779871797577453569#m,"Thanks to the very talented VietMax for showing me how iPhone and iPad fit into his dance and street art workflows, and to rapper Suboi for sharing her newest song in Spatial Audio! It was incredible to see the energetic Vietnamese hip-hop culture!",tim_cook,Tim Cook,4985,26,349,198
https://twitter.com/tim_cook/status/1779847748264612030#m,Developers CollaNote & ELSA Speak walked me through how they use Apple products to help customers boost productivity and learn. Bootloader Studio shared the new app they’re working on for Vision Pro. All three are fantastic examples of Vietnam’s fast growing developer community!,tim_cook,Tim Cook,3840,25,285,173
https://twitter.com/tim_cook/status/1779808787085525477#m,"Phuong Vu and his team are wildly creative. They showed me how they use iPhone, iPad, and Mac to bring everything and anything from their imagination to life in Nirvana Space - an artistic workshop like no other!",tim_cook,Tim Cook,7590,34,559,253
https://twitter.com/tim_cook/status/1779755524331827354#m,Hoan Kiem Lake in Hanoi is as beautiful as it is iconic! It was amazing to spend time with Duy and see his creative process using Cinematic mode on iPhone 15 Pro.,tim_cook,Tim Cook,12627,97,640,683
https://twitter.com/tim_cook/status/1779726553133572251#m,"Xin chào, Vietnam! Thank you to the very talented musicians My Linh and My Anh for such a warm welcome. And I loved the egg coffee!",tim_cook,Tim Cook,17388,202,1063,1188
https://twitter.com/tim_cook/status/1777779386839859302#m,"Leading companies in every industry are leveraging the power of spatial computing, from product design to immersive training—even during prep for surgery! The potential of Apple Vision Pro to change the way we work is limitless. https://www.apple.com/newsroom/2024/04/apple-vision-pro-brings-a-new-era-of-spatial-computing-to-business/",tim_cook,Tim Cook,5938,82,750,365
https://twitter.com/tim_cook/status/1774542191056023571#m,"Today and every day, let's commit to creating a world where all transgender people are treated with the dignity and respect that everyone is due. #TransDayofVisibility",tim_cook,Tim Cook,8828,281,804,3658
https://twitter.com/tim_cook/status/1774451586833797338#m,Happy Easter! 🐇,tim_cook,Tim Cook,15777,83,1039,826
https://twitter.com/gregjoz/status/1772671384335925493#m,"Mark your calendars for #WWDC24, June 10-14. It’s going to be Absolutely Incredible!",tim_cook,Greg Joswiak,11617,757,2027,462
https://twitter.com/tim_cook/status/1772138076631916906#m,Happy Holi to all who celebrate! Thank you @joshuakarthikr for sharing this beautiful #ShotOniPhone photo that captures the colorful festival.,tim_cook,Tim Cook,18892,50,978,446
https://twitter.com/tim_cook/status/1769445437189095469#m,Congratulations!! @coachbrucepearl @AuburnMBB SEC Champions War Eagle!  #Auburn,tim_cook,Tim Cook,5045,51,617,323
https://twitter.com/tim_cook/status/1766194672324759585#m,"Today and every day, we honor the immense contributions of women worldwide. Happy International Women’s Day!",tim_cook,Tim Cook,7121,35,639,398
https://twitter.com/tim_cook/status/1766133022108361081#m,It’s great seeing what our users create every day with Mac — and the new MacBook Air with M3 continues to push the boundaries of what’s possible. I can’t wait to see the ideas you’ll explore and the magic you’ll make. https://www.apple.com/mac/,tim_cook,Tim Cook,8251,64,668,548
https://twitter.com/gregjoz/status/1764669769041821805#m,"MacBook Air, the world’s most popular laptop, is better than ever now with the M3 chip. It combines best-in-class performance, portability, and all-day battery life in a stunning, thin, and light design. Plus it’s available to order today!",tim_cook,Greg Joswiak,3158,38,409,218
https://twitter.com/tim_cook/status/1761420727184499177#m,"Thinking of my friend Steve on his birthday — the lives he touched, the vision he shared, and the profound impact he had on our world. “We’re here to put a dent in the universe. Otherwise, why else even be here?”",tim_cook,Tim Cook,44839,514,5380,1520
https://twitter.com/tim_cook/status/1760339383398617230#m,"The new Apple Sports iPhone app makes following your favorite teams and leagues fast and simple. I can’t wait to use it during the 2024 @MLS Season, which kicks off tonight between Inter Miami CF and Real Salt Lake on #MLSSeasonPass!",tim_cook,Tim Cook,14150,321,1387,1322
https://twitter.com/tim_cook/status/1756898121035202920#m,An amazing Super Bowl! Congratulations to back-to-back champions Kansas City!,tim_cook,Tim Cook,6572,24,376,402
https://twitter.com/tim_cook/status/1756880830356721819#m,What a performance from @Usher! Amazing to see so much star power on the #AppleMusicHalftime Show stage!,tim_cook,Tim Cook,10410,45,671,346
https://twitter.com/tim_cook/status/1756428945497694281#m,No better way to kick off Super Bowl weekend than by spending time with our team members and customers at Apple Summerlin in Las Vegas!,tim_cook,Tim Cook,7788,36,533,306
https://twitter.com/tim_cook/status/1756347293718958357#m,"To everyone celebrating around the world, Happy Lunar New Year! Sending wishes of joy in this Year of the Dragon.",tim_cook,Tim Cook,8880,46,671,391
https://twitter.com/tim_cook/status/1753782685774856661#m,The NBA’s app for Apple Vision Pro is a real game changer for basketball fans — now you can watch multiple games with real-time scores and stats on an infinite canvas! Thanks to the NBA app development team and Adam Silver for taking me through how they designed it. 🏀,tim_cook,Tim Cook,14170,185,1106,618
https://twitter.com/tim_cook/status/1753594294383018367#m,"Seeing people’s reactions to trying Apple Vision Pro for the first time today was wonderful. Some people had tears in their eyes! Our mission is to enrich people’s lives, and I could feel that happening in real time. What a day!",tim_cook,Tim Cook,19774,322,2058,831
https://twitter.com/tim_cook/status/1753444196143554573#m,What a thrilling morning celebrating the launch of Apple Vision Pro at Apple Fifth Avenue! The era of spatial computing has arrived!,tim_cook,Tim Cook,19093,333,2342,758
https://twitter.com/tim_cook/status/1753210716390142417#m,"Tomorrow morning, Apple Vision Pro is here!",tim_cook,Tim Cook,40729,470,3789,909
https://twitter.com/tim_cook/status/1753087149124325729#m,"When Apple Vision Pro launches tomorrow, users will be able to explore more than 1 million apps, including 600 apps made specifically for Vision Pro! The creativity of developers is amazing, and this is just the beginning. Endless possibilities await! https://www.apple.com/newsroom/2024/02/apple-announces-more-than-600-new-apps-built-for-apple-vision-pro/",tim_cook,Tim Cook,15121,224,1808,574
https://twitter.com/tim_cook/status/1751660830666662114#m,It’s essential to tell these stories and we’re proud to support the Smithsonian’s efforts.,tim_cook,Tim Cook,2399,11,212,219
https://twitter.com/tim_cook/status/1751590953272393804#m,"At Apple, we believe that privacy is a fundamental right and at the core of what we do. That’s why we build privacy protections into everything from Safari to the Health app. For us, #DataPrivacyDay is every day.",tim_cook,Tim Cook,11248,119,1008,609
https://twitter.com/tim_cook/status/1750201802656768227#m,"Mac changed everything when it was introduced 40 years ago, and through the years it has done so again and again and again. Today’s Mac lineup is the best in the history of the personal computer, and it’s built on decades of revolutionary innovation. Happy birthday Mac!",tim_cook,Tim Cook,35509,671,5529,1143
https://twitter.com/tim_cook/status/1748337010191077462#m,Apple Vision Pro pre-orders begin today! We’re so excited for you to experience spatial computing for the first time!  https://apple.co/applevisionpro,tim_cook,Tim Cook,42479,1900,6686,1935
https://twitter.com/tim_cook/status/1746912836310405326#m,"Dr. King wrote that “because of our involvement in humanity we must be concerned about every human being.” Today, we celebrate his life, honor his legacy, and aspire to walk in his footsteps.",tim_cook,Tim Cook,6243,54,718,409
