link,text,username,user,likes,quotes,retweets,comments
https://twitter.com/MKBHD/status/1799694307189809433#m,Oh hey we caught up to and tied Apple at 19M 👀,MKBHD,Marques Brownlee,48197,99,1188,555
https://twitter.com/MKBHD/status/1798836137806705105#m,"Auto Focus hit 1,000,000 subscribers today! Still shot entirely on smartphones 🤓  youtube.com/AutoFocus",MKBHD,Marques Brownlee,13814,32,310,215
https://twitter.com/MKBHD/status/1798747674071433335#m,"New Rivian refresh! Essentially a second generation R1T and R1S  Starting prices: • R1S: $75,900 • R1T: 69,900  • Minor exterior design changes • New charging indicator LEDs in the tail light bar • New drive units and smoother suspension • New wheels and tires, and interior…",MKBHD,Marques Brownlee,7422,62,338,212
https://twitter.com/mrperusse/status/1797730806062035058#m,Highly recommend turning on calculator notifications,MKBHD,michael perusse,28561,61,1145,68
https://twitter.com/MKBHD/status/1798401911022121288#m,,MKBHD,Marques Brownlee,9421,19,240,117
https://twitter.com/MKBHD/status/1797648090499002786#m,The new Sonos headphones are $450. So here’s the full review: https://youtu.be/6_3cLlSlTKw?si=GuIWclDkSun0iJhM,MKBHD,Marques Brownlee,5653,35,225,158
https://twitter.com/MKBHD/status/1797239944181616945#m,I remember when the first YouTube channel hit 1 million subscribers and how truly unfathomable of a number that was,MKBHD,Marques Brownlee,39060,11,860,186
https://twitter.com/MKBHD/status/1796528798445527084#m,Some of these CAPTCHAs got me thinking I might be a robot,MKBHD,Marques Brownlee,15758,96,632,365
https://twitter.com/MKBHD/status/1796199776695849241#m,"I really shouldn't have to say this, but if you work in PR somewhere and someone reaches out pretending to be me and trying to charge you for a review... that's not me",MKBHD,Marques Brownlee,20493,12,542,175
https://twitter.com/MKBHD/status/1795828288285511851#m,"#7: Connecting the durability test machines the real world: They may test 10,000+ pre-release phones while testing before the phone comes out",MKBHD,Marques Brownlee,4624,6,141,73
https://twitter.com/MKBHD/status/1795828050640376252#m,#6 Thankfully Apple is still softening their stance on repair - basically sliding slightly on that durability vs repairability spectrum,MKBHD,Marques Brownlee,4353,13,133,35
https://twitter.com/MKBHD/status/1795827861317988459#m,"$5 - Talked to John Ternus - Head of Hardware Engineering at Apple, and it was interesting hearing straight from the top why the iPhone is harder to repair. Take a listen",MKBHD,Marques Brownlee,8191,78,339,157
https://twitter.com/MKBHD/status/1795827554063994939#m,#4 Ok this one was hard to capture on camera - it's literally shaking everything at computer-controlled frequencies. They can program in the frequency of a certain motorcycle engine or subway car to simulate how well a device will hold up to sustained exposure to that frequency…,MKBHD,Marques Brownlee,5993,13,166,40
https://twitter.com/MKBHD/status/1795827326732685487#m,#3: Apparently Apple has also bought and programmed and industrial robot to be their own drop test machine - to simulate hundreds of different drop angles onto different materials  Then they hit it with some ultra bright lights and a high speed camera to watch them back in…,MKBHD,Marques Brownlee,7411,40,229,87
https://twitter.com/MKBHD/status/1795827048079933933#m,"#2: There's an entire room of machines for water and ingress testing  Level 1: A drip tray simulating rain, no real pressure. IPX4  Level 2: A sustained, low-pressure jet spray from any angle. IPX5  Level 3: High pressure spray from a literal firehose. IPX6  Level 4: Locking the…",MKBHD,Marques Brownlee,10213,54,380,92
https://twitter.com/MKBHD/status/1795826687630065846#m,"I recently got to visit some Apple labs where they durability test new iPhones before they come out, and learned a few things (🧵THREAD)  #1: Have you actually seen how they water test phones for IP ratings? (video)",MKBHD,Marques Brownlee,69917,709,6036,1001
https://twitter.com/MKBHD/status/1795808281790668857#m,"You’re only allowed to love or hate this Nothing Phone 2A special edition design, no in between",MKBHD,Marques Brownlee,12543,144,342,856
https://twitter.com/MKBHD/status/1795645939530805640#m,"Say what you want about this website, but community notes consistently dunking on people is incredible",MKBHD,Marques Brownlee,28986,48,954,308
https://twitter.com/MKBHD/status/1795570996596089063#m,Android 15 Easter egg 👀  Full video of all the new Android 15 features: https://youtu.be/kkX8_nbBqBQ,MKBHD,Marques Brownlee,7348,41,371,198
https://twitter.com/MKBHD/status/1795262052644323361#m,"Google Maps: This is the standard set of directions to get there in a reasonable amount of time  Waze: I can get you there 2 minutes earlier, but you're going to drive through someone's front yard",MKBHD,Marques Brownlee,36268,174,1841,493
https://twitter.com/MKBHD/status/1795103763771883657#m,The 2 biggest rumors I've seen for iOS 18 are both hilarious:  Being able to put your icons wherever you want on your homescreen  AI-generated emojis based on what you're texting,MKBHD,Marques Brownlee,15838,112,490,585
https://twitter.com/MKBHD/status/1793729150722904440#m,Full commencement speech video: https://youtu.be/a7ItChBrY8E,MKBHD,Marques Brownlee,11213,73,527,208
https://twitter.com/MKBHD/status/1793690362306846857#m,"Yesterday I gave the commencement speech to the Class of 2024 - at the school that I graduated from 9 years ago 🤯  Thank you, grads for hosting and laughing at my ChatGPT joke. Thank you, @FollowStevens  for the honorary doctorate degree (no, you don't have to call me MKPHD 😅)…",MKBHD,Marques Brownlee,29920,184,1553,619
https://twitter.com/MKBHD/status/1793106806165901815#m,NEW VIDEO - 5 Odd things about the iPad Pro M4: https://youtu.be/PHcDrXeyguM,MKBHD,Marques Brownlee,4353,23,186,113
https://twitter.com/MKBHD/status/1793015136052998301#m,Only nerds will know what's wrong with this picture,MKBHD,Marques Brownlee,16342,225,382,1404
https://twitter.com/MKBHD/status/1792927709514899897#m,Sonos finally made their first pair of headphones  They cost $450(!!),MKBHD,Marques Brownlee,20327,371,687,753
https://twitter.com/MKBHD/status/1792746897222091182#m,Aged like milk,MKBHD,Marques Brownlee,55562,133,2414,519
https://twitter.com/MKBHD/status/1792573391305625842#m,I got to go sneaker shopping again 🤓  Full circle moment for me - my first interview ever was Kobe 8 years ago. The doors that video opened for me are countless. Ideally I can now return the favor and open as many doors as possible for others  https://youtu.be/6qUhfaH730Q?si=zDMx4k932dvq22dG,MKBHD,Marques Brownlee,5929,12,219,117
https://twitter.com/MKBHD/status/1792379833353109603#m,"Shoutout to the Timberwolves, good defense is so satisfying to watch 💪🏾",MKBHD,Marques Brownlee,5994,14,245,82
https://twitter.com/MKBHD/status/1791502158631747830#m,Still Twitter,MKBHD,Marques Brownlee,75407,547,5265,1597
https://twitter.com/MKBHD/status/1790718481102434503#m,Magnets,MKBHD,Marques Brownlee,20785,85,810,314
https://twitter.com/MKBHD/status/1790504417889796352#m,"Alright some of you already know, some of you are new and didn't know: I've been playing ultimate frisbee for 17(!) years. It's somewhat hard to explain sometimes, but the Professional league (@watchUFAtv) packages the sport in a way that's easiest to share  But this year is even…",MKBHD,Marques Brownlee,26670,85,559,574
https://twitter.com/MKBHD/status/1789642125874696378#m,"Happy Mother’s Day, Moms 🙌🏾",MKBHD,Marques Brownlee,14180,8,560,107
https://twitter.com/MKBHD/status/1788918858687946934#m,I can’t believe AirPods Max still have a lightning port,MKBHD,Marques Brownlee,24063,77,550,624
https://twitter.com/TheStudio/status/1788343021307596858#m,New video! We Switched to Dumbphones So You Won’t Have To!  🎥: https://youtu.be/HMyurkqaddc,MKBHD,The Studio,825,2,34,24
https://twitter.com/MKBHD/status/1788027828086198624#m,"NEW VIDEO - Second of the day 🤓  I don't think anyone asked for a thinner iPad... but we got one, and it's pretty ridiculous  https://youtu.be/-T0MGehwWvE",MKBHD,Marques Brownlee,8524,44,329,243
https://twitter.com/MKBHD/status/1787880271066415618#m,NEW VIDEO - Google Pixel 8A just dropped! …… and it’s just reminded us all how good of a deal Pixel 8 is  Full video: https://youtu.be/B3szaVzQx0o,MKBHD,Marques Brownlee,6505,52,332,155
https://twitter.com/MKBHD/status/1787858014399078448#m,I am sad to report that there was no calculator for iPad app announced today,MKBHD,Marques Brownlee,47755,320,1618,981
https://twitter.com/MKBHD/status/1787854445256097961#m,The keynote was shot on iPhone & edited on Mac + iPad. That is all.,MKBHD,Marques Brownlee,17574,55,520,218
https://twitter.com/MKBHD/status/1787853817616163303#m,"Apple Pencil Pro  - New squeeze sensor in the barrel to bring up new tool palette (with new haptic feedback) - Gyroscope lets you ""barrel roll"" for changing orientation of shaped pens or brushes - Now supports find my for when you inevitably lose it - $129",MKBHD,Marques Brownlee,24172,260,907,430
https://twitter.com/MKBHD/status/1787850046664319160#m,"This is easily the most I've ever heard Apple actually say ""AI"" in a keynote video.",MKBHD,Marques Brownlee,15634,64,460,306
https://twitter.com/MKBHD/status/1787848818223964660#m,What could go wrong 😅,MKBHD,Marques Brownlee,41904,489,1018,1442
https://twitter.com/MKBHD/status/1787848497594589434#m,"The new iPad Pro. The thinnest Apple product ever... (yes, thinner than the iPad Nano) 5.1mm  Also: OLED display for the first time up to 1000 nits fullscreen brightness, 1600 nits peak HDR",MKBHD,Marques Brownlee,28433,409,1239,962
https://twitter.com/MKBHD/status/1787846978195304742#m,"First up: Refreshed iPad Air  - M2 chip - 2 sizes for the first time: 11-inch and 13-inch - Front facing camera now on the landscape edge - Blue, purple, starlight, space gray",MKBHD,Marques Brownlee,26109,179,1058,352
https://twitter.com/MKBHD/status/1787843965552656460#m,"Apple's ""Let Loose"" iPad event starting in 5 minutes: https://www.youtube.com/live/f1J38FlDKxo?si=w26-rG3XUwsIYSFQ",MKBHD,Marques Brownlee,4738,29,184,70
https://twitter.com/MKBHD/status/1787558674937872845#m,Word on the street is Humane now makes you tell them  WHY you're cancelling your order before they'll confirm 🫣,MKBHD,Marques Brownlee,14792,113,387,611
https://twitter.com/MKBHD/status/1787553324243259718#m,"LOL @ Twitter's trending topics being summarized by Grok, and just straight up predicting the entire Apple event tomorrow",MKBHD,Marques Brownlee,10423,62,335,218
https://twitter.com/MKBHD/status/1787130303594570166#m,Kendrick level writing for product reviews would just be diabolical,MKBHD,Marques Brownlee,132539,501,6727,628
https://twitter.com/MerriamWebster/status/1786912203804639455#m,diss | noun | an insulting expression of disrespect or criticism,MKBHD,Merriam-Webster,98388,3207,16308,466
https://twitter.com/MKBHD/status/1786852410389926289#m,My Twitter algorithm is finely tuned (this mouse is goated),MKBHD,Marques Brownlee,26760,269,714,756
https://twitter.com/MKBHD/status/1786430809596940374#m,"Working on cooking up some pretty sick stuff with @RidgeWallet in ""everyday carry"" since I joined earlier this year, but let's start with some MKBHD versions of existing items! More to come 🍳  10% off anything with code MKBHD at https://Ridge.com/MKBHD",MKBHD,Marques Brownlee,3553,10,105,105
https://twitter.com/MKBHD/status/1786403453385719953#m,What's your useless superpower?  Mine is being able to immediately spot when a shot in a YouTube video was reversed to make focus racking easier.,MKBHD,Marques Brownlee,13133,180,217,748
https://twitter.com/lthomasnews/status/1786253337543033309#m,This is one of the coolest things I’ve ever seen a sports podcast do.,MKBHD,Luke Thomas🏋️‍♀️,103724,1845,8924,478
https://twitter.com/MKBHD/status/1786180562161442893#m,On one hand: It seems like it's only a matter of time before Apple starts making major AI-related moves around the iPhone and iOS and buries these AI-in-a-box gadgets extremely quickly  On the other hand: Have you used Siri lately?,MKBHD,Marques Brownlee,28171,179,682,1334
https://twitter.com/MKBHD/status/1785102259740667960#m,"NEW VIDEO - Rabbit R1: Barely Reviewable  https://youtu.be/ddTV12hErTc  This is the pinnacle of a trend that's been annoying for years: Delivering barely finished products to win a ""race"" and then continuing to build them after charging full price. Games, phones, cars, now AI in a box",MKBHD,Marques Brownlee,30663,1420,2304,1188
https://twitter.com/soren_iverson/status/1785043506169274656#m,iMessage typing indicator that shows length of the message,MKBHD,Soren Iverson,66629,130,1958,124
https://twitter.com/MKBHD/status/1785098551254561261#m,Uploading...,MKBHD,Marques Brownlee,4177,27,52,148
https://twitter.com/MKBHD/status/1783865457180655871#m,"This has to be hardest-to-explain thing I've ever tried. But it's so sick!  FULL VIDEO: https://youtu.be/1KEtxTQUzxY  Disney Imagineering Labs let me walk on the ""holotile"" - essentially a 360-degree treadmill/moving floor for VR",MKBHD,Marques Brownlee,36136,559,2640,508
https://twitter.com/MKBHD/status/1783962295321919856#m,My favorite new AI feature: gaslighting,MKBHD,Marques Brownlee,37194,483,2111,916
https://twitter.com/Youshaei/status/1783553403454648563#m,"16 years on YT. 4 billion views. 1,646 videos.  @MKBHD is the most powerful man in tech.  Watch: youtu.be/tn-MGyr-6dk  We talked about: - His creative process (intros, ideas, thumbnails) - How he grew his empire - Overrated YT advice…underrated tools  My fave part: @SeanEcom…",MKBHD,Jon Youshaei,1449,16,134,34
https://twitter.com/MKBHD/status/1783157842607755642#m,Alright,MKBHD,Marques Brownlee,37228,794,801,1467
https://twitter.com/MKBHD/status/1783139866278047967#m,"Look I know nobody buys G-wagons for effieicncy, but... this has to be the least efficient set of new EV specs I've ever seen lol  QUAD motors but 0-60 in 4.7s? 116kwh battery but only 250 mile range? Only 200kw max charging speed? $180K(!!!)",MKBHD,Marques Brownlee,19269,185,1012,949
